#######################,###### LOG FILE #######,#######################
2009-01-15 18:06:16
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 48
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
102,548,454
367,562,450
392,554,467
440,545,478
513,684,281
529,965,326
581,660,407
521,584,457
542,583,499
497,677,412
484,697,389
492,621,444
515,645,444
493,700,428
527,654,452
504,638,418
515,658,414
518,662,427
507,676,458
550,672,470
517,654,449
537,683,480
500,640,434
508,649,425
512,673,442
515,642,446
497,653,429
