#######################,###### LOG FILE #######,#######################
2009-01-23 18:11:29
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 60
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
87,475,480
331,527,487
350,504,468
350,507,475
362,548,524
369,499,529
323,506,499
321,487,488
335,518,508
364,513,518
383,534,517
380,547,530
390,589,556
435,672,654
522,752,534
518,595,426
501,495,416
475,567,456
362,650,451
393,653,482
404,646,492
428,661,512
426,657,503
425,687,521
430,666,498
436,639,484
436,657,433
389,655,491
388,643,505
381,651,494
388,632,487
388,607,474
379,607,479
360,600,459
362,600,451
366,586,459
355,570,450
