#######################,###### LOG FILE #######,#######################
2009-01-15 17:39:23
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
74,519,495
356,558,493
366,572,507
400,524,501
370,509,485
376,593,484
451,617,471
312,577,187
522,523,233
678,569,368
686,486,453
580,468,372
516,430,318
550,512,313
453,503,350
511,562,367
536,580,353
529,567,347
526,532,348
507,534,344
525,531,341
514,544,350
528,549,354
