#######################,###### LOG FILE #######,#######################
2008-11-20 16:36:13
#######################,#######################,#######################
Idade:, 24
Altura:, 1.64
Peso:, 60
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
86,455,468
351,453,501
406,520,449
464,485,562
327,351,848
359,348,667
393,440,607
958,546,657
323,369,529
495,384,475
481,363,507
488,372,511
483,374,509
486,364,507
484,371,506
490,365,510
484,330,513
490,373,508
489,372,512
461,369,541
484,344,457
500,371,495
477,387,520
487,373,515
487,376,511
482,371,515
493,373,514
496,373,485
484,371,492
492,375,481
487,378,494
487,390,494
