#######################,###### LOG FILE #######,#######################
2009-01-15 17:59:16
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 55
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
373,569,496
270,592,453
356,518,451
347,521,473
344,506,449
356,506,450
346,514,452
355,522,459
355,508,438
352,485,442
357,513,458
345,511,442
360,510,457
344,445,430
336,517,467
325,545,478
366,462,430
351,498,444
367,507,456
373,510,459
350,523,461
340,529,460
