#######################,###### LOG FILE #######,#######################
2009-01-15 17:45:02
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
78,497,487
374,501,398
355,537,438
359,576,528
588,740,865
411,642,522
482,713,537
425,660,561
392,631,532
359,621,511
365,607,564
438,565,506
385,577,536
317,569,524
358,589,513
337,541,505
337,543,509
352,559,514
310,532,497
328,557,495
